sample_id,project_name,package_name,project_path,apk_path,apk_sha256,fix_category,label_source,label_confidence,label_review_status,template_id,variant_id,ground_truth_rule,inserted_indicators,inserted_locations,primary_issue_count,build_status
controlled-00051,weak_cipher_0010,com.mobilesec.controlled.weak_cipher0010,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0010,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0010.apk,1e9063ceb4e6d10dda11f47d8b628a6b94b38446c5b1aaac44cdb0e935ee776b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00052,weak_cipher_0011,com.mobilesec.controlled.weak_cipher0011,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0011,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0011.apk,d0be0b08796a71f703ba7ef5f76aa268ce039c23374ac8946ff4e3e5c5d558f6,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00053,weak_cipher_0012,com.mobilesec.controlled.weak_cipher0012,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0012,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0012.apk,a9f52f22227119960600a8305705d63924e9ae4352b63405173f103002372898,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00054,weak_cipher_0013,com.mobilesec.controlled.weak_cipher0013,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0013,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0013.apk,02313e384c03324ffb59eb09ebfd14dcdc9640d0e552e6ab36079241b3c4f94a,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00055,weak_cipher_0014,com.mobilesec.controlled.weak_cipher0014,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0014,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0014.apk,52f8390fb18f5bdcb0a3fd1a010943be0a6d424c8437f04c836cc650c363085b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00056,weak_cipher_0015,com.mobilesec.controlled.weak_cipher0015,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0015,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0015.apk,efb1319b98bbf26e224cf62c68f51b1e0c33fd8032cf60a60205bc5b000cc62f,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00057,weak_cipher_0016,com.mobilesec.controlled.weak_cipher0016,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0016,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0016.apk,d3b408ce6c1c7ee64439cd403b91436cbcb1c1bb20418abd946e7518d084de22,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00058,weak_cipher_0017,com.mobilesec.controlled.weak_cipher0017,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0017,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0017.apk,2a5dbb19d390c8c6088dd87b6c1d513fde3abf174899bdf760fbaaa43d97dec8,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00059,weak_cipher_0018,com.mobilesec.controlled.weak_cipher0018,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0018,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0018.apk,e51ba1e836bca106bc448ce39e4b2f2be0b9d8397717d3908560a03be97ef560,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00060,weak_cipher_0019,com.mobilesec.controlled.weak_cipher0019,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0019,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0019.apk,3da5ad128231a706e9c148d4e866c5fccfe312ac228c86b6b5e823d91804fde1,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00061,weak_cipher_0020,com.mobilesec.controlled.weak_cipher0020,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0020,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0020.apk,95384bebdecbb4261a5b4880f95dde0b752d4b2dc89e30ebac75c543b9dece7b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00062,weak_cipher_0021,com.mobilesec.controlled.weak_cipher0021,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0021,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0021.apk,bc0323fee6723e24e1a7a01420016dffdb5e9d978b0b8ffd04eaa96307c89c65,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00063,weak_cipher_0022,com.mobilesec.controlled.weak_cipher0022,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0022,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0022.apk,f3306c41becdf1179053ef94a23cba4a4ba00a74940459618d97a6e16a8a907c,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00064,weak_cipher_0023,com.mobilesec.controlled.weak_cipher0023,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0023,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0023.apk,d2f6f385565ad9052e4d0465e466eab24ede75c8a0d360a3d344e29b100fd79d,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00065,weak_cipher_0024,com.mobilesec.controlled.weak_cipher0024,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0024,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0024.apk,889ebc9d3cc2674b85ce3491983d7a143a2529b08e381e1238937c8e98e350d9,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00066,weak_cipher_0025,com.mobilesec.controlled.weak_cipher0025,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0025,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0025.apk,6eef19ab99f8d92d215bae3bf1bce4727cc3a2a01e47c2bea95051ff953bf440,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00067,weak_cipher_0026,com.mobilesec.controlled.weak_cipher0026,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0026,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0026.apk,2a40d06470553633b61634ac24f130b9aa8bc0529c9b886bac23ec5ce9715eb3,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00068,weak_cipher_0027,com.mobilesec.controlled.weak_cipher0027,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0027,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0027.apk,c6abafa39eb543dd018f949667d1d5af2d557918661dfcf270c0e194b1262210,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00069,weak_cipher_0028,com.mobilesec.controlled.weak_cipher0028,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0028,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0028.apk,b7b346d8eadfbf8e1543cd89c0473e4fbf553cf5f21d91ddd7e20b51cc13adf7,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00070,weak_cipher_0029,com.mobilesec.controlled.weak_cipher0029,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0029,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0029.apk,340fbba73292debaab668e262119e8a514fbefd445e1061434fad7652b10af2b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00071,weak_cipher_0030,com.mobilesec.controlled.weak_cipher0030,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0030,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0030.apk,e043cf8dcc3b2549e1cb018fdfafb3fe8241f1d1caa25544be6f54eb41e0eb06,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00072,weak_cipher_0031,com.mobilesec.controlled.weak_cipher0031,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0031,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0031.apk,06cd55a74e34c7c4d768cae7f1b12bca0bff5c4ecea8add4f5b764bfe812c97c,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00073,weak_cipher_0032,com.mobilesec.controlled.weak_cipher0032,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0032,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0032.apk,65e78ff6f5e78436c247182ebc76d7262e4d8946de4811eaa45a7ff8440a0be6,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00074,weak_cipher_0033,com.mobilesec.controlled.weak_cipher0033,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0033,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0033.apk,52095d2c7eb74da9708f110475bac11c9e09d154f63749cc67bb73c7843859a6,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00075,weak_cipher_0034,com.mobilesec.controlled.weak_cipher0034,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0034,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0034.apk,e68318d8a87692bafe4d825a4bb3375665a692d4447edd6f799b0b229b85241b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00076,weak_cipher_0035,com.mobilesec.controlled.weak_cipher0035,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0035,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0035.apk,ad09709a00b7f1e1db87879aa90c157b430de796c0a4949ed03cebea1e699e05,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00077,weak_cipher_0036,com.mobilesec.controlled.weak_cipher0036,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0036,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0036.apk,4b0ff073df50f9959995bc4ac090cbe993240e3faddef1bafd53f760d14e2ac4,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_pkcs5,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00078,weak_cipher_0037,com.mobilesec.controlled.weak_cipher0037,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0037,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0037.apk,39256a50c439280ec2728ec79eb028fdb7b36bc8f8687b4f1416a7d85cb33856,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,aes_ecb_nopadding,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""AES/ECB/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00079,weak_cipher_0038,com.mobilesec.controlled.weak_cipher0038,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0038,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0038.apk,f9a1cd6673a24ceb44fb674033ae4b9637233aa095c82da2c35a929ea413253b,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,des_ecb,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""DES/ECB/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00080,weak_cipher_0039,com.mobilesec.controlled.weak_cipher0039,/tmp/controlled_apktool_dataset_v2/projects/weak_cipher_0039,/tmp/controlled_apktool_dataset_v2/apks/weak_cipher_0039.apk,c485e484df3488207ddeb1944cd5187f9ef00ace110a4ca8e9319a6dca9240fb,FIX_WEAK_CIPHER,controlled_apktool_template,1.0,accepted,weak_cipher,rc4_stream_cipher,Intentional weak cipher transformation markers.,"[""Cipher.getInstance"", ""ARC4/RC4""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00081,insecure_random_0000,com.mobilesec.controlled.insecure_random0000,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0000,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0000.apk,dbb30862d34348ea90eb360162e8c8c78b0746b54cdfab85b497d1b8033a4e2b,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,java_util_random_default,Intentional predictable random generation markers.,"[""java.util.Random"", ""Random()""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00082,insecure_random_0001,com.mobilesec.controlled.insecure_random0001,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0001,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0001.apk,cffe84ef86d067b12976361657e2e58fe14e643dc8a941a4a9f0f03337ed3847,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,java_util_random_seeded,Intentional predictable random generation markers.,"[""java.util.Random(seed)"", ""predictable nonce""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00083,insecure_random_0002,com.mobilesec.controlled.insecure_random0002,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0002,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0002.apk,06f67bcebafadc940d0b336e0d5da975e64fb0e0a22ce77af709139f7f3855ef,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,math_random_token,Intentional predictable random generation markers.,"[""Math.random"", ""session token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00084,insecure_random_0003,com.mobilesec.controlled.insecure_random0003,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0003,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0003.apk,871a76368194deb2752f1a83e66fe0d34262cb4c8417f2bb6be99d881aee6b20,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,sha1prng_seeded,Intentional predictable random generation markers.,"[""SHA1PRNG"", ""setSeed fixed value""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00085,insecure_random_0004,com.mobilesec.controlled.insecure_random0004,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0004,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0004.apk,989aa208c294322b38e82ecfb9f0aa885ed040a3e02df8f25a5efb365eabdac1,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,java_util_random_default,Intentional predictable random generation markers.,"[""java.util.Random"", ""Random()""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00086,insecure_random_0005,com.mobilesec.controlled.insecure_random0005,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0005,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0005.apk,7e5e489592522e85e38e86ca7c3e9a62f380e82718e47520400c430338de3279,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,java_util_random_seeded,Intentional predictable random generation markers.,"[""java.util.Random(seed)"", ""predictable nonce""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00087,insecure_random_0006,com.mobilesec.controlled.insecure_random0006,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0006,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0006.apk,7dc18ac756c357c745581194ae93d1adfa1da0c56c11707539e34adbb3c4d844,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,math_random_token,Intentional predictable random generation markers.,"[""Math.random"", ""session token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00088,insecure_random_0007,com.mobilesec.controlled.insecure_random0007,/tmp/controlled_apktool_dataset_v2/projects/insecure_random_0007,/tmp/controlled_apktool_dataset_v2/apks/insecure_random_0007.apk,9d15b4a29fedd966b5f51eb61430f69747df9cb7e77916c38dfd2276a1cef266,FIX_INSECURE_RANDOM,controlled_apktool_template,1.0,accepted,insecure_random,sha1prng_seeded,Intentional predictable random generation markers.,"[""SHA1PRNG"", ""setSeed fixed value""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
